"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT18","WT22"
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-01","15.43",,"0.00","0.0","0.0",,"41","27",,"  260","  320","23.9","34.9",,,,,,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-02","13.65",,"0.00","0.0","0.0",,"34","23",,"  320","  310","23.9","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-03","11.18",,"0.00","0.0","0.0",,"34","25",,"  260","  270","17.9","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-04","15.43",,"0.00","0.0","0.0",,"39","33",,"  270","  270","23.9","31.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-05","9.84",,"0.00","0.0","0.0",,"43","34",,"  330","  320","28.0","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-06","9.84",,"0.00","0.0","0.0",,"47","34",,"  260","  300","17.9","23.9",,,,,,,,,,,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-07","9.17",,"0.00","0.0","0.0",,"45","38",,"  310","  290","17.9","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-08","8.28",,"0.00","0.0","0.0",,"49","37",,"  220","  220","19.9","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-09","8.95",,"0.00","0.0","0.0",,"51","36",,"  270","  250","25.1","36.0",,,,,,,"    1",,"    1",,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-10","11.86",,"0.00","0.0","0.0",,"48","40",,"  290","  280","25.1","34.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-11","7.16",,"0.49","0.0","0.0",,"45","37",,"   50","   60","12.1","19.9","    1",,,,,,,,"    1",,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-12","6.26",,"0.05","0.0","0.0",,"46","42",,"   70","   70","13.0","15.0","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-13","5.37",,"0.00","0.0","0.0",,"50","42",,"  170","  160","13.0","16.1","    1","    1",,,,,,,"    1","    1",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-14","8.72",,"0.06","0.0","0.0",,"55","39",,"  330","  330","19.9","28.0","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-15","8.05",,"0.11","0.0","0.0",,"40","36",,"   10","   10","14.1","17.0",,,,"    1",,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-16","7.61",,"0.67","0.1","0.0",,"40","33",,"  320","  320","21.0","23.9",,,,"    1",,,,,"    1",,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-17","10.51",,"0.00","0.0","0.0",,"44","36",,"  310","  310","21.0","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-18","11.41",,"0.00","0.0","0.0",,"36","26",,"  310","  300","19.9","25.1",,,,,,,,,,,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-19","14.09",,"0.00","0.0","0.0",,"52","31",,"  210","  220","21.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-20","17.00",,"0.00","0.0","0.0",,"54","31",,"  290","  290","34.9","48.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-21","9.17",,"0.00","0.0","0.0",,"32","28",,"  300","  320","21.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-22","19.91",,"0.00","0.0","0.0",,"29","15",,"  300","  270","25.9","36.0",,,,,,,,,,,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-23","14.09",,"0.00","0.0","0.0",,"20","12",,"  320","  300","23.9","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-24","15.66",,"0.00","0.0","0.0",,"25","15",,"  340","  330","30.0","38.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-25","8.50",,"0.04","0.7","0.0",,"25","14",,"  300","  310","23.9","30.0",,,,,,,"    1",,"    1",,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-26","14.54",,"0.00","0.0","1.0",,"29","18",,"  330","  340","23.0","31.1",,,,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-27","10.96",,"0.00","0.0","0.0",,"35","21",,"  300","  310","19.9","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-28","7.61",,"0.22","0.2","0.0",,"37","29",,"  200","  200","15.0","19.9",,,,,,,"    1",,"    1",,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-29","7.83",,"0.09","0.0","0.0",,"46","37",,"   50","   60","17.0","21.9",,,,,,,"    1",,"    1",,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-30","8.95",,"0.03","0.0","0.0",,"54","37",,"  170","  170","23.0","31.1",,"    1",,,,,"    1",,"    1",,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-01-31","24.38",,"0.88","0.0","0.0",,"60","31",,"  180","  190","46.1","64.0","    1",,,,,,,,"    1",,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-01","17.45",,"0.00","0.0","0.0",,"32","25",,"  320","  320","31.1","40.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-02","10.29",,"0.01","0.4","0.0",,"30","20",,"  270","  260","21.0","28.0",,,,,,,,,,,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-03","6.93",,"0.03","0.3","1.0",,"31","24",,"  270","  260","15.0","17.9","    1",,,,,,,,"    1",,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-04","16.11",,"0.00","0.0","0.0",,"31","24",,"  310","  300","25.9","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-05","7.83",,"0.02","0.3","0.0",,"32","28",,"   50","   50","14.1","19.9",,,,,,,"    1",,"    1",,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-06","11.41",,"0.00","0.0","0.0",,"40","30",,"  290","  320","23.9","29.1",,,,,,,,,"    1","    1",,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-07","8.72",,"0.00","0.0","0.0",,"33","26",,"   70","   60","13.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-08","18.79",,"0.67","6.4","0.0",,"36","27",,"   50","   50","32.0","44.1","    1",,,"    1",,,,,,,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-09","18.34",,"0.22","5.7","10.0",,"34","23",,"  310","  310","30.0","38.0",,,,,,,,"    1","    1",,,,"    1","    1"
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-10","6.71",,"0.00","0.0","8.0",,"36","20",,"  320","  320","19.9","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-11","4.03",,"0.52","0.0","5.0",,"46","34",,"  310","  310","14.1","17.0","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-12","14.99",,"0.00","0.0","1.0",,"45","38",,"  270","  270","28.0","34.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-13","5.59",,"0.02","0.0","0.0",,"44","34",,"  330","  360","14.1","16.1","    1",,,,,,,,"    1",,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-14","8.05",,"0.00","0.0","0.0",,"46","34",,"  180","  180","16.1","17.9","    1",,,,,,,,,,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-15","8.28",,"0.00","0.0","0.0",,"53","37",,"  320","  320","23.0","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-16","12.53",,"0.02","0.0","0.0",,"42","32",,"  350","  360","23.9","32.0",,,,,,,,,,,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-17","24.83",,"0.00","0.0","0.0",,"32","19",,"  310","  310","36.0","45.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-18","16.11",,"0.00","0.0","0.0",,"36","19",,"  300","  300","31.1","40.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-19","10.96",,"0.16","0.0","0.0",,"47","33",,"  290","  290","25.1","34.9","    1",,,,,,,,"    1",,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-20","20.13",,"0.00","0.0","0.0",,"40","27",,"  300","  310","31.1","40.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-21","19.69",,"0.00","0.0","0.0",,"35","25",,"  310","  280","31.1","40.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-22","8.72",,"0.00","0.0","0.0",,"39","27",,"   10","   10","17.9","23.9",,,,,,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-23","11.18",,"0.27","0.0","0.0",,"40","35",,"   50","   40","21.0","25.9",,,,,,,,,"    1","    1",,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-24","13.87",,"0.03","0.0","0.0",,"46","35",,"  320","  320","28.0","34.9","    1",,,,,,,,"    1","    1",,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-25","7.61",,"0.00","0.0","0.0",,"44","33",,"  350","  340","17.9","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-26","11.63",,"0.12","0.0","0.0",,"44","33",,"   70","   60","23.0","28.0","    1",,,,,,,,"    1",,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-27","16.33",,"1.11","0.0","0.0",,"48","36",,"   60","   60","29.1","36.0",,,,,,,,,"    1","    1",,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-02-28","7.38",,"0.00","0.0","0.0",,"53","40",,"  310","  310","17.9","23.9",,,,,,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-01","12.75",,"0.00","0.0","0.0",,"44","37",,"  330","  330","21.0","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-02","12.30",,"0.00","0.0","0.0",,"39","32",,"  330","  320","21.0","25.1",,,,,,,,,,,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-03","14.99",,"0.00","0.1","0.0",,"40","30",,"  310","  310","23.9","31.1",,,,,,,,,,,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-04","19.01",,"0.00","0.0","0.0",,"41","29",,"  320","  320","29.1","36.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-05","9.62",,"0.00","0.0","0.0",,"48","33",,"  310","  310","23.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-06","22.82",,"0.00","0.0","0.0",,"43","38",,"   70","   70","38.9","49.0",,,,,,,,,,,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-07","17.00",,"0.13","0.0","0.0",,"38","34",,"   30","   10","28.0","34.9","    1",,,,,,,,"    1",,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-08","17.22",,"0.25","3.1","1.0",,"42","32",,"  340","  360","25.1","33.1","    1",,,,,,"    1",,"    1",,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-09","11.86",,"0.00","0.0","1.0",,"54","37",,"  340","  340","23.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-10","6.71",,"0.00","0.0","0.0",,"48","34",,"  170","  160","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-11","10.07",,"0.00","0.0","0.0",,"54","40",,"  170","  170","21.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-12","15.66",,"0.79","0.0","0.0",,"56","43",,"  170","  160","34.9","44.1","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-13","12.75",,"0.00","0.0","0.0",,"52","39",,"  290","  280","21.9","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-14","21.70",,"0.00","0.0","0.0",,"41","30",,"  320","  290","32.0","40.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-15","14.09",,"0.00","0.0","0.0",,"48","31",,"  300","  220","21.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-16","8.05",,"0.08","0.0","0.0",,"41","33",,"  310","  300","17.9","23.0",,,,,,,,,"    1",,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-17","12.30",,"0.00","0.0","0.0",,"38","30",,"  340","  310","21.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-18","12.53",,"0.56","2.9","0.0",,"36","29",,"   90","   60","19.9","25.9","    1",,,"    1",,,,,,"    1",,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-19","13.20",,"0.32","0.0","2.0",,"44","34",,"   60","   50","28.0","36.0","    1",,,,,,,,"    1",,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-20","14.09",,"0.00","0.0","0.0",,"45","34",,"  290","  260","25.9","33.1",,,,,,,,,,,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-21","11.18",,"0.00","0.0","0.0",,"39","32",,"  320","  300","23.0","29.1",,,,,,,,,,,,,"    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-22","13.65",,"0.00","0.0","0.0",,"41","30",,"  290","  250","23.0","32.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-23","17.00",,"0.00","0.0","0.0",,"45","35",,"  320","  310","28.0","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-24","8.50",,"0.00","0.0","0.0",,"46","34",,"  320","  320","17.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-25","11.63",,"0.16","0.0","0.0",,"41","37",,"   60","   50","30.0","36.0","    1",,,,,,,,"    1",,,"    1","    1",
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-26","8.72",,"0.00","0.0","0.0",,"50","39",,"  350","  350","17.9","25.9",,,,,,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-27","14.09",,"0.00","0.0","0.0",,"52","38",,"  300","  300","25.9","32.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-28","12.53",,"0.00","0.0","0.0",,"49","39",,"  330","  300","21.9","25.9",,,,,,,,,,,,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-29","11.41",,"0.00","0.0","0.0",,"55","42",,"  310","  310","21.9","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-30","7.61",,"0.00","0.0","0.0",,"58","41",,"  320","  190","17.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-03-31","9.62",,"0.14","0.0","0.0",,"55","40",,"  160","  160","25.1","33.1","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-01","13.87",,"0.01","0.0","0.0","50","62","38",,"  320","  330","32.0","38.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-02","16.11",,"0.00","0.0","0.0","39","45","34",,"  290","  280","25.9","40.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-03","18.12",,"0.00","0.0","0.0","40","47","34",,"  320","  300","29.1","36.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-04","9.84",,"0.00","0.0","0.0","41","50","35",,"  180","  170","21.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-05","11.41",,"0.00","0.0","0.0","48","61","42",,"  330","  340","25.9","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-06","11.18",,"0.00","0.0","0.0","44","52","37",,"  320","  340","25.1","35.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-07","14.09",,"0.00","0.0","0.0","46","54","40",,"  170","  170","30.0","38.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-08","5.82",,"0.00","0.0","0.0","56","72","47",,"  170","  140","17.0","21.0",,,,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-09","8.72",,"0.01","0.0","0.0","63","81","47",,"  270","  270","28.0","36.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-10","8.05",,"0.41","0.0","0.0","63","71","52",,"  310","  320","36.0","46.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-11","9.62",,"0.00","0.0","0.0","56","60","47",,"  130","  130","19.9","23.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-12","17.00",,"0.57","0.0","0.0","45","48","42",,"   60","   90","25.9","35.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-13","6.71",,"0.01","0.0","0.0","47","57","41",,"  160","  160","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-14","10.51",,"0.00","0.0","0.0","52","56","47",,"  330","  280","23.9","32.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-15","8.05",,"0.00","0.0","0.0","49","56","44",,"   40","  150","16.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-16","12.08",,"0.00","0.0","0.0","53","62","47",,"  170","  170","25.1","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-17","7.38",,"0.02","0.0","0.0","61","69","55",,"  360","  260","14.1","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-18","10.07",,"0.01","0.0","0.0","56","61","49",,"  130","  120","19.9","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-19","12.75",,"0.02","0.0","0.0","59","70","53",,"  170","  180","30.0","36.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-20","17.00",,"0.06","0.0","0.0","56","60","45",,"  320","  270","25.1","35.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-21","8.95",,"0.00","0.0","0.0","47","53","39",,"  330","  330","25.9","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-22","13.87",,"0.00","0.0","0.0","47","55","42",,"   50","   50","23.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-23","13.42",,"0.00","0.0","0.0","46","53","42",,"   60","   50","23.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-24","10.29",,"0.00","0.0","0.0","53","65","45",,"  170","  170","21.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-25","12.53",,"0.00","0.0","0.0","56","67","47",,"  310","  320","28.0","35.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-26","7.16",,"0.00","0.0","0.0","58","66","51",,"  330","  300","16.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-27","5.82",,"0.00","0.0","0.0","58","68","48",,"  180","  180","18.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-28","9.62",,"0.00","0.0","0.0","58","69","51",,"  180","  170","21.9","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-29","9.17",,"0.03","0.0","0.0","56","59","53",,"  140","  150","15.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-04-30","8.72",,"0.00","0.0","0.0","57","66","51",,"  150","  140","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-01","7.83",,"0.00","0.0","0.0","57","66","48",,"   50","   60","17.0","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-02","6.26",,"0.00","0.0","0.0","58","68","50",,"  180","  160","14.1","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-03","10.29",,"0.00","0.0","0.0","57","65","50",,"   70","   90","19.9","23.9",,,,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-04","9.40",,"0.00","0.0","0.0","55","67","48",,"  140","  160","17.0","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-05","10.51",,"0.00","0.0","0.0","52","61","47",,"  170","   70","16.1","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-06","6.93",,"0.00","0.0","0.0","54","68","47",,"  160","   60","14.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-07","8.50",,"0.00","0.0","0.0","59","71","53",,"   50","   50","15.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-08","10.07",,"2.28","0.0","0.0","60","65","55",,"   40","   40","21.0","25.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-09","6.04",,"0.38","0.0","0.0","58","68","55",,"   50","   50","14.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-10","6.71",,"0.00","0.0","0.0","68","80","61",,"  180","  170","18.1","23.9",,,"    1",,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-11","9.17",,"0.64","0.0","0.0","65","69","62",,"  150","  150","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-12","14.99",,"0.01","0.0","0.0","64","70","53",,"  270","  270","25.9","35.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-13","14.32",,"0.00","0.0","0.0","53","57","48",,"  270","  270","23.0","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-14","10.29",,"0.00","0.0","0.0","52","62","45",,"  310","  320","19.9","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-15","10.07",,"0.02","0.0","0.0","59","70","54",,"  170","  160","21.9","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-16","7.61",,"0.00","0.0","0.0","70","80","62",,"  180","  180","19.9","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-17","8.05",,"0.00","0.0","0.0","67","74","61",,"  330","  330","21.0","25.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-18","7.16",,"0.00","0.0","0.0","62","67","56",,"  170","  180","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-19","8.72",,"0.43","0.0","0.0","58","60","56",,"  180","  130","16.1","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-20","6.04",,"0.00","0.0","0.0","65","79","57",,"  170","  180","15.0","19.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-21","8.50",,"0.00","0.0","0.0","75","86","67",,"  170","  170","19.9","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-22","8.28",,"0.00","0.0","0.0","70","78","58",,"   40","   40","25.1","31.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-23","10.51",,"0.53","0.0","0.0","70","81","63",,"  160","  170","21.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-24","12.53",,"0.23","0.0","0.0","61","67","47",,"  320","  320","23.9","30.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-25","20.58",,"0.06","0.0","0.0","50","56","46",,"  330","  320","36.0","45.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-26","16.33",,"0.00","0.0","0.0","56","67","49",,"  300","  310","29.1","36.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-27","8.28",,"0.00","0.0","0.0","64","77","56",,"  170","  260","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-28","5.59",,"0.41","0.0","0.0","64","71","57",,"  210","  230","15.0","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-29","6.71",,"0.00","0.0","0.0","66","83","58",,"  180","  220","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-30","8.28",,"0.00","0.0","0.0","83","93","74",,"  170","  170","17.0","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-05-31","7.38",,"0.00","0.0","0.0","85","93","76",,"  160","  190","18.1","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-01","10.96",,"0.00","0.0","0.0","83","89","75",,"  160","  170","17.0","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-02","11.63",,"0.11","0.0","0.0","80","89","70",,"  260","  260","21.0","25.9",,,"    1",,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-03","8.05",,"0.96","0.0","0.0","74","78","67",,"  330","  230","16.1","21.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-06-04","12.08",,"0.00","0.0","0.0","68","76","59",,"  320","  290","21.0","25.1",,,,,,,,,,,,,,
